ags,51136678,9701,380,1699,208,-16,-37
ags,51136679,9704,407,1605,202,-4,-24
ags,51136680,9696,387,1639,196,-10,-24
ags,51136681,9696,424,1670,190,2,-30
ags,51136682,9738,448,1699,190,-16,-37
ags,51136683,9677,424,1699,215,-4,-43
ags,51136684,9740,441,1668,215,-4,-24
ags,51136685,9740,458,1656,208,2,-43
ags,51136686,9718,441,1682,208,-10,-37
ags,51136687,9696,439,1692,196,-4,-49
ags,51136688,9721,412,1647,196,-4,-24
ags,51136689,9711,402,1634,202,2,-37
ags,51136690,9718,380,1702,196,-10,-18
ags,51136691,9736,397,1709,190,8,-43
ags,51136692,9779,414,1716,172,14,-30
ags,51136693,9733,424,1719,178,-10,-37
ags,51136694,9694,417,1780,190,2,-37
ags,51136695,9657,404,1765,196,-4,-30
ags,51136696,9714,424,1694,184,14,-37
ags,51136697,9797,385,1694,166,14,-30
ags,51136698,9794,375,1694,160,21,-43
ags,51136699,9784,426,1699,172,8,-24
ags,51136700,9706,421,1711,172,8,-49
ags,51136701,9689,370,1672,166,14,-37
ags,51136702,9760,409,1721,166,21,-49
ags,51136703,9738,439,1729,160,8,-24
ags,51136704,9709,465,1755,160,14,-43
ags,51136705,9721,456,1724,172,-4,-30
ags,51136706,9740,390,1649,166,2,-49
ags,51136707,9777,429,1704,154,-4,-37
ags,51136708,9721,414,1741,141,8,-30
ags,51136709,9733,407,1729,135,8,-37
ags,51136710,9770,456,1642,148,8,-37
ags,51136711,9753,434,1600,154,14,-37
ags,51136712,9745,409,1687,154,8,-37
ags,51136713,9750,424,1656,148,2,-49
ags,51136714,9721,441,1729,135,2,-24
ags,51136715,9682,421,1724,129,21,-43
ags,51136716,9748,426,1595,141,2,-37
ags,51136717,9721,468,1556,141,-16,-73
ags,51136718,9711,453,1612,141,-28,-6
ags,51136719,9721,453,1625,148,-16,-67
ags,51136720,9758,485,1622,135,-16,-61
ags,51136721,9716,485,1670,111,14,-24
ags,51136722,9677,434,1680,99,14,-18
ags,51136723,9721,426,1610,99,8,-61
ags,51136724,9765,431,1627,111,8,-30
ags,51136725,9723,473,1675,117,2,0
ags,51136726,9682,458,1736,123,-16,-61
ags,51136727,9738,407,1777,129,21,-55
ags,51136728,9684,407,1743,135,14,-18
ags,51136729,9672,380,1741,135,-4,-12
ags,51136730,9694,417,1610,135,-16,-73
ags,51136731,9721,385,1651,141,8,-24
ags,51136732,9665,439,1758,141,-16,-18
ags,51136733,9704,443,1714,141,-16,-61
ags,51136734,9762,392,1598,141,8,-67
ags,51136735,9692,385,1672,135,-4,0
ags,51136736,9665,421,1670,135,-10,-24
ags,51136737,9677,436,1687,129,-4,-55
ags,51136738,9733,424,1654,141,-4,-37
ags,51136739,9711,448,1694,129,-22,-12
ags,51136740,9694,460,1659,111,-16,-49
ags,51136741,9728,395,1581,105,2,-61
ags,51136742,9740,424,1642,99,-16,-12
ags,51136743,9694,409,1620,105,-28,-30
ags,51136744,9677,414,1610,117,2,-55
ags,51136745,9723,417,1704,117,-16,-37
ags,51136746,9699,460,1816,105,-28,0
ags,51136747,9650,451,1656,105,-10,-73
ags,51136748,9611,446,1622,123,-16,-55
ags,51136749,9665,417,1664,141,-28,-18
ags,51136750,9728,439,1634,160,2,-24
ags,51136751,9738,468,1622,166,-16,-73
ags,51136752,9736,456,1620,148,-28,-18
ags,51136753,9740,368,1627,135,-10,12
ags,51136754,9770,390,1647,141,2,-49
ags,51136755,9679,375,1571,148,-28,-73
ags,51136756,9736,399,1651,154,-22,-24
ags,51136757,9748,426,1659,135,2,-18
ags,51136758,9726,441,1716,111,-10,-91
ags,51136759,9718,441,1704,111,-16,-37
ags,51136760,9709,441,1571,117,-22,-12
ags,51136761,9662,426,1668,93,-22,-37
ags,51136762,9660,399,1724,99,-16,-79
ags,51136763,9733,473,1765,99,27,-12
ags,51136764,9689,465,1666,87,14,-24
ags,51136765,9687,417,1719,93,-10,-67
ags,51136766,9770,395,1714,117,2,-55
ags,51136767,9736,392,1729,123,14,0
ags,51136768,9716,380,1765,141,-10,-30
ags,51136769,9704,421,1709,148,2,-61
ags,51136770,9721,441,1675,141,8,-12
ags,51136771,9682,409,1654,129,-4,-24
ags,51136772,9665,419,1687,123,8,-55
ags,51136773,9689,436,1821,105,33,-43
ags,51136774,9753,395,1770,99,2,18
ags,51136775,9704,439,1622,87,-16,-37
ags,51136776,9753,397,1612,80,8,-61
ags,51136777,9733,421,1600,74,2,-24
ags,51136778,9765,443,1704,87,-10,-6
ags,51136779,9775,439,1780,93,14,-73
ags,51136780,9709,468,1637,93,33,-49
ags,51136781,9692,485,1629,99,2,-18
ags,51136782,9699,485,1600,105,14,-37
ags,51136783,9687,417,1758,123,21,-55
ags,51136784,9701,417,1714,111,21,-6
ags,51136785,9660,426,1699,105,14,-12
ags,51136786,9674,382,1711,87,45,-67
ags,51136787,9736,426,1704,74,21,-43
ags,51136788,9718,463,1702,68,21,0
ags,51136789,9706,478,1724,74,33,-12
ags,51136790,9758,453,1707,68,21,-67
ags,51136791,9811,439,1672,68,-10,-12
ags,51136792,9779,426,1639,87,14,-18
ags,51136793,9782,421,1551,105,33,-49
ags,51136794,9723,397,1666,105,21,-43
ags,51136795,9667,446,1748,105,21,6
ags,51136796,9660,446,1654,99,21,-43
ags,51136797,9699,417,1664,80,8,-73
ags,51136798,9721,443,1583,68,14,-12
ags,51136799,9731,409,1610,44,45,-6
ags,51136800,9779,424,1707,38,8,-61
ags,51136801,9753,439,1692,56,8,-55
ags,51136802,9711,407,1711,80,27,12
ags,51136803,9682,407,1738,93,27,-37
ags,51136804,9694,431,1714,93,8,-61
ags,51136805,9677,519,1716,87,39,-18
ags,51136806,9694,414,1707,74,27,24
ags,51136807,9716,414,1746,56,14,-55
ags,51136808,9758,426,1741,38,21,-37
ags,51136809,9709,424,1753,38,45,0
ags,51136810,9704,397,1780,38,8,-24
ags,51136811,9714,421,1758,50,33,-49
ags,51136812,9699,434,1656,80,33,-6
ags,51136813,9743,448,1812,99,8,0
ags,51136814,9723,439,1758,99,8,-55
ags,51136815,9706,399,1685,68,57,-24
ags,51136816,9706,395,1581,38,51,12
ags,51136817,9674,365,1661,26,33,-6
ags,51136818,9755,404,1755,32,33,-37
ags,51136819,9718,385,1758,38,45,-24
ags,51136820,9696,412,1743,44,51,-37
ags,51136821,9704,436,1709,50,45,-24
ags,51136822,9772,424,1699,56,45,-37
ags,51136823,9750,368,1632,50,39,-18
ags,51136824,9687,395,1661,50,57,-30
ags,51136825,9723,424,1709,50,51,-18
ags,51136826,9696,441,1768,56,57,-30
ags,51136827,9745,390,1709,50,39,-30
ags,51136828,9709,380,1661,50,51,-18
ags,51136829,9721,348,1760,56,57,-24
ags,51136830,9762,439,1782,50,63,-12
ags,51136831,9745,382,1775,44,57,-30
ags,51136832,9736,404,1649,56,51,-24
ags,51136833,9704,404,1692,62,39,-30
ags,51136834,9733,421,1763,56,63,-18
ags,51136835,9743,409,1682,38,81,-37
ags,51136836,9740,414,1622,32,75,-18
ags,51136837,9767,390,1629,26,69,-30
ags,51136838,9731,365,1812,38,75,-18
ags,51136839,9740,358,1758,44,69,-37
ags,51136840,9699,385,1736,38,81,-37
ags,51136841,9750,392,1770,50,99,-24
ags,51136842,9767,421,1782,56,93,-12
ags,51136843,9748,397,1716,50,93,-18
ags,51136844,9762,443,1659,44,93,-37
ags,51136845,9772,424,1733,44,93,-24
ags,51136846,9758,439,1797,50,75,-37
ags,51136847,9743,443,1760,56,93,-18
ags,51136848,9748,421,1785,68,87,-24
ags,51136849,9765,397,1787,56,99,0
ags,51136850,9770,353,1694,44,93,-18
ags,51136851,9760,409,1642,44,111,0
ags,51136852,9706,460,1632,50,93,-18
ags,51136853,9699,424,1654,56,105,-18
ags,51136854,9692,385,1661,56,93,-30
ags,51136855,9723,341,1692,56,93,-18
ags,51136856,9733,358,1763,62,99,-12
ags,51136857,9696,399,1775,68,105,-12
ags,51136858,9682,446,1770,68,87,-12
ags,51136859,9728,387,1716,62,93,-24
ags,51136860,9694,341,1782,62,87,-6
ags,51136861,9692,404,1763,56,93,-6
ags,51136862,9714,448,1731,62,99,12
ags,51136863,9740,429,1731,74,99,-18
ags,51136864,9723,397,1748,80,99,-6
ags,51136865,9665,421,1670,80,87,-18
ags,51136866,9689,409,1687,74,99,6
ags,51136867,9677,382,1772,74,99,6
ags,51136868,9655,356,1787,80,105,6
ags,51136869,9660,404,1772,74,105,-6
ags,51136870,9716,404,1777,68,105,-6
ags,51136871,9670,338,1763,74,99,-12
ags,51136872,9716,382,1753,87,105,0
ags,51136873,9716,399,1826,80,105,-6
ags,51136874,9711,446,1751,74,105,-12
ags,51136875,9674,392,1724,87,99,0
ags,51136876,9716,419,1758,87,111,-6
ags,51136877,9682,392,1829,93,111,24
ags,51136878,9748,397,1826,80,117,6
ags,51136879,9753,436,1841,80,111,18
ags,51136880,9723,368,1799,87,105,-6
ags,51136881,9718,385,1719,87,117,0
ags,51136882,9748,436,1743,87,111,0
ags,51136883,9767,402,1743,105,105,24
ags,51136884,9689,417,1772,105,87,18
ags,51136885,9726,412,1780,105,111,12
ags,51136886,9772,404,1807,105,99,6
ags,51136887,9699,448,1877,93,117,6
ags,51136888,9721,392,1895,87,117,18
ags,51136889,9736,377,1758,87,123,6
ags,51136890,9792,426,1709,105,111,18
ags,51136891,9760,363,1702,105,117,0
ags,51136892,9762,363,1809,99,111,12
ags,51136893,9711,414,1704,111,117,6
ags,51136894,9718,439,1689,117,129,18
ags,51136895,9714,390,1792,123,148,-6
ags,51136896,9701,363,1792,111,135,12
ags,51136897,9714,331,1775,111,129,6
ags,51136898,9716,351,1787,117,123,12
ags,51136899,9723,375,1758,111,141,0
ags,51136900,9694,414,1792,111,141,12
ags,51136901,9721,365,1836,123,135,18
ags,51136902,9801,397,1726,123,129,6
ags,51136903,9789,370,1780,123,135,18
ags,51136904,9687,358,1804,123,154,12
ags,51136905,9665,358,1858,129,148,18
ags,51136906,9667,402,1855,141,141,6
ags,51136907,9711,397,1782,141,123,18
ags,51136908,9706,353,1829,141,141,6
ags,51136909,9750,385,1777,148,141,18
ags,51136910,9740,421,1733,154,148,-6
ags,51136911,9736,412,1797,154,141,12
ags,51136912,9753,395,1799,160,141,6
ags,51136913,9723,365,1831,166,141,12
ags,51136914,9709,368,1855,160,160,18
ags,51136915,9662,392,1870,148,172,18
ags,51136916,9650,382,1829,160,166,18
ags,51136917,9694,380,1714,166,148,6
ags,51136918,9740,360,1731,166,154,12
ags,51136919,9738,373,1751,166,154,-12
ags,51136920,9635,380,1834,172,154,18
ags,51136921,9667,351,1851,178,160,0
ags,51136922,9692,360,1860,172,160,18
ags,51136923,9733,387,1858,160,166,0
ags,51136924,9682,377,1782,166,166,18
ags,51136925,9731,329,1743,184,160,-6
ags,51136926,9767,356,1772,184,166,6
ags,51136927,9709,356,1772,190,178,6
ags,51136928,9711,348,1724,184,172,18
ags,51136929,9662,356,1733,184,160,12
ags,51136930,9687,399,1826,184,148,12
ags,51136931,9640,426,1787,190,160,18
ags,51136932,9670,348,1843,202,154,6
ags,51136933,9718,331,1858,202,172,6
ags,51136934,9726,392,1853,184,178,6
ags,51136935,9750,419,1816,178,190,6
ags,51136936,9748,431,1775,208,166,-12
ags,51136937,9792,434,1682,227,184,18
ags,51136938,9748,409,1775,221,166,6
ags,51136939,9689,392,1819,208,160,18
ags,51136940,9677,404,1785,215,154,6
ags,51136941,9706,392,1765,227,160,24
ags,51136942,9687,404,1831,233,154,12
ags,51136943,9699,434,1772,221,154,12
ags,51136944,9679,436,1855,221,172,0
ags,51136945,9728,358,1834,233,166,0
ags,51136946,9762,363,1816,239,166,12
ags,51136947,9706,402,1858,239,160,0
ags,51136948,9770,377,1751,251,172,12
ags,51136949,9723,380,1772,239,160,-6
ags,51136950,9670,348,1838,239,160,18
ags,51136951,9635,360,1843,257,160,0
ags,51136952,9723,404,1790,263,178,12
ags,51136953,9736,336,1736,263,148,-12
ags,51136954,9696,338,1736,263,160,12
ags,51136955,9682,368,1824,263,160,6
ags,51136956,9711,380,1851,269,160,12
ags,51136957,9743,353,1775,282,148,6
ags,51136958,9709,365,1797,276,141,-6
ags,51136959,9640,363,1826,269,148,6
ags,51136960,9662,341,1804,263,160,6
ags,51136961,9648,390,1765,263,160,24
ags,51136962,9709,373,1804,269,160,12
ags,51136963,9694,409,1851,282,166,6
ags,51136964,9738,390,1746,294,166,-18
ags,51136965,9784,360,1763,294,166,18
ags,51136966,9718,334,1770,288,166,12
ags,51136967,9677,407,1838,282,178,18
ags,51136968,9667,434,1907,300,166,6
ags,51136969,9672,404,1826,288,166,18
ags,51136970,9674,426,1753,294,148,12
ags,51136971,9694,407,1824,294,154,18
ags,51136972,9699,412,1851,294,148,6
ags,51136973,9711,382,1748,306,166,24
ags,51136974,9770,429,1829,306,148,6
ags,51136975,9692,434,1902,306,166,0
ags,51136976,9682,417,1777,312,166,24
ags,51136977,9670,390,1765,312,166,24
ags,51136978,9728,436,1758,312,154,12
ags,51136979,9736,402,1731,312,166,6
ags,51136980,9704,419,1831,324,166,24
ags,51136981,9665,436,1775,330,160,0
ags,51136982,9709,431,1760,330,148,18
ags,51136983,9709,426,1809,312,160,18
ags,51136984,9721,409,1902,312,166,12
ags,51136985,9701,426,1831,318,148,-6
ags,51136986,9718,373,1707,324,148,12
ags,51136987,9674,368,1785,312,135,12
ags,51136988,9679,434,1741,318,141,18
ags,51136989,9706,448,1694,318,141,0
ags,51136990,9709,448,1726,312,135,-6
ags,51136991,9670,414,1743,306,135,18
ags,51136992,9670,414,1743,306,135,18
ags,51136993,9684,460,1763,306,129,12
ags,51136994,9667,468,1746,312,123,-6
ags,51136995,9667,468,1746,312,123,-6
ags,51136996,9701,487,1792,312,123,0
ags,51136997,9682,451,1731,306,129,24
ags,51136998,9667,443,1797,312,117,6
ags,51136999,9748,434,1765,312,111,18
ags,51137000,9748,434,1765,312,111,18
ags,51137001,9718,439,1719,318,117,12
ags,51137002,9674,482,1838,318,129,6
ags,51137003,9674,482,1838,318,129,6
ags,51137004,9699,495,1716,306,123,18
ags,51137005,9645,473,1729,306,129,12
ags,51137006,9645,473,1729,306,129,12
ags,51137007,9650,468,1724,318,111,0
ags,51137008,9599,480,1758,312,111,12
ags,51137009,9599,480,1758,312,111,12
ags,51137010,9714,480,1736,294,123,-12
ags,51137011,9689,431,1687,300,99,-6
ags,51137012,9689,431,1687,300,99,-6
ags,51137013,9716,497,1787,282,93,18
ags,51137014,9674,492,1792,288,99,18
ags,51137015,9674,492,1792,288,99,18
ags,51137016,9674,451,1775,294,99,0
ags,51137017,9657,522,1804,294,93,0
ags,51137018,9657,522,1804,294,93,0
ags,51137019,9689,529,1775,288,99,12
ags,51137020,9672,495,1775,269,99,12
ags,51137021,9716,500,1787,269,87,-24
ags,51137022,9684,512,1812,282,99,-6
ags,51137023,9692,500,1812,276,93,-6
ags,51137024,9687,514,1765,257,87,6
ags,51137025,9687,541,1729,251,81,-18
ags,51137026,9621,507,1846,257,87,12
ags,51137027,9626,500,1804,257,81,0
ags,51137028,9662,539,1802,257,69,12
ags,51137029,9692,507,1738,239,87,-12
ags,51137030,9704,529,1724,239,87,-12
ags,51137031,9701,529,1763,233,99,-12
ags,51137032,9665,531,1733,239,81,-12
ags,51137033,9667,492,1704,251,75,-12
ags,51137034,9609,492,1675,239,69,-18
ags,51137035,9657,475,1746,227,81,-6
ags,51137036,9665,531,1748,233,69,-18
ags,51137037,9574,514,1748,233,75,-6
ags,51137038,9601,500,1797,227,69,-24
ags,51137039,9594,514,1770,221,93,0
ags,51137040,9640,446,1772,208,63,-18
ags,51137041,9650,458,1794,196,63,-6
ags,51137042,9674,502,1802,208,51,-24
ags,51137043,9635,475,1885,202,69,-6
